customer_id,channel,send_time,message,reasoning,chat_log,issue_status,confidence_score,expected_resolution_time
unknown,twitter_dm_reply,2025-07-30T11:08:09.362738,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: My food just ghosted… Spooky.,resolved,0.7999999999999999,2.3 hours
unknown,twitter_dm_reply,2025-07-30T11:18:06.963376,Hi! Thanks for reaching out. We're here to help resolve this quickly. Could you share more details about what you're experiencing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Customer: @USER Got my $3 booritto. Best promo ever, thanks",resolved,0.9999999999999999,2.5 hours
unknown,twitter_dm_reply,2025-07-30T11:08:24.079764,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER So true. -Becky,resolved,0.7999999999999999,2.3 hours
unknown,twitter_dm_reply,2025-07-30T11:04:07.524831,Hi! Thanks for reaching out. We're here to help resolve this quickly. Could you share more details about what you're experiencing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: Going to @USER expecting a $3 boorito w/o wearing a costume is like going trick or treating w/o a costume &amp; expecting candy.,resolved,0.7,3.0 hours
unknown,twitter_dm_reply,2025-07-30T11:08:24.153726,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER So true! -Becky,resolved,0.7999999999999999,2.3 hours
unknown,twitter_dm_reply,2025-07-30T10:57:16.569527,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: Halloween isn’t complete unless you get your @USER bowl with guacamole for $3 for wearing a costume!,resolved,0.7999999999999999,2.8 hours
unknown,twitter_dm_reply,2025-07-30T11:07:18.286544,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER We dig it! Thanks for stopping by. Happy Halloween!,resolved,0.7999999999999999,2.5 hours
unknown,twitter_dm_reply,2025-07-30T10:55:48.725355,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: Wore my @USER hoodie to @USER w/whole family in costume &amp; it scored me my boo-rito bowl for $3 :grinning_face_with_smiling_eyes::jack-o-lantern:,resolved,0.7,3.1 hours
unknown,twitter_dm_reply,2025-07-30T11:06:52.727166,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Support_agent: @USER It was my favorite, too. My apologies for any frustration. -Becky",resolved,0.7999999999999999,2.6 hours
unknown,twitter_dm_reply,2025-07-30T11:19:50.529396,Hi! Thanks for reaching out. We're here to help resolve this quickly. Could you share more details about what you're experiencing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Customer: @USER I'm not frustrated, just sad. But thanks for the compassion.",resolved,0.9999999999999999,2.6 hours
unknown,twitter_dm_reply,2025-07-30T11:13:22.445951,Hi! Thanks for reaching out. We're here to help resolve this quickly. Could you share more details about what you're experiencing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: Hey @USER why don't you have chorizo anymore it was the best thing on the menu,resolved,0.9999999999999999,2.7 hours
unknown,twitter_dm_reply,2025-07-30T11:08:00.621467,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Support_agent: @USER Of course, my friend. -Becky",resolved,0.7999999999999999,2.4 hours
unknown,twitter_dm_reply,2025-07-30T11:07:13.027347,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER Yes! I love it. And Shawn's cards are the best. -Becky,resolved,0.7999999999999999,2.5 hours
unknown,twitter_dm_reply,2025-07-30T11:11:51.774317,Hi! Thanks for reaching out. We're here to help resolve this quickly. Could you share more details about what you're experiencing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: Oh what a Happy Halloween it is :raising_hands_medium-light_skin_tone: @USER,resolved,0.7999999999999999,2.6 hours
unknown,twitter_dm_reply,2025-07-30T11:07:44.229973,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER Same! What's your go-to order? -Becky,resolved,0.7999999999999999,2.4 hours
unknown,twitter_dm_reply,2025-07-30T11:11:04.705380,Hi! Thanks for reaching out. We're here to help resolve this quickly. Could you share more details about what you're experiencing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: Boorito!!! One of my favorite Halloween traditions. :red_heart::ghost::sparkles::avocado::ear_of_corn::green_salad: @USER,resolved,0.7,2.9 hours
unknown,twitter_dm_reply,2025-07-30T11:08:00.769213,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER Best day of the year! -Becky,resolved,0.7999999999999999,2.4 hours
unknown,twitter_dm_reply,2025-07-30T10:57:57.284509,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: i just spent $3.00 even on a boorito from @USER :smiling_face_with_heart-eyes:,resolved,0.7999999999999999,2.7 hours
unknown,twitter_dm_reply,2025-07-30T11:06:43.889153,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER Thanks for stopping by! That's a great looking duo right there. -Becky,resolved,0.7999999999999999,2.6 hours
unknown,twitter_dm_reply,2025-07-30T11:09:57.173545,Hi! Thanks for reaching out. We're here to help resolve this quickly. Could you share more details about what you're experiencing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: My favorite holiday... $3 booritos at Chipotyay! @USER :jack-o-lantern::burrito::ghost: …,resolved,0.7999999999999999,2.7 hours
unknown,twitter_dm_reply,2025-07-30T11:07:05.924062,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER That doesn't sound right. Please tell us more here: -Becky,resolved,0.7999999999999999,2.6 hours
unknown,twitter_dm_reply,2025-07-30T10:49:48.982688,"We understand your concern. We sincerely apologize for the frustration. Your experience matters to us, and we're taking immediate action to resolve this.","Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Customer frustration detected - prioritizing empathetic, immediate response. Decision based on conversation analysis of 1 messages over 0 minutes.",Customer: I guess my soccer player costume wasn't good enough for a $3 burrito @USER,pending_customer_reply,0.7999999999999999,2.6 hours
unknown,twitter_dm_reply,2025-07-30T11:05:25.228855,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Support_agent: @USER We shut it off for our Boorito promotion, but it'll be back on tomorrow. My apologies for any frustration. -Becky",resolved,0.7,2.9 hours
unknown,twitter_dm_reply,2025-07-30T10:33:38.156668,"We understand your concern. We sincerely apologize for the frustration. Your experience matters to us, and we're taking immediate action to resolve this.","Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Quick response time to address negative sentiment and prevent escalation. Customer frustration detected - prioritizing empathetic, immediate response. Decision based on conversation analysis of 1 messages over 0 minutes.",Customer: .@USER app doesn’t work anymore in the 6ix. Lame.,pending_customer_reply,0.7999999999999999,2.5 hours
unknown,twitter_dm_reply,2025-07-30T11:07:02.364566,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Support_agent: @USER If it fits comfortably inside your meal, it'll be $3. -Becky",resolved,0.7999999999999999,2.6 hours
unknown,twitter_dm_reply,2025-07-30T10:55:46.599111,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: @USER aye can i do double meat for my boorito and still only pay $3?,resolved,0.7999999999999999,2.6 hours
unknown,twitter_dm_reply,2025-07-30T11:07:09.742489,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Support_agent: @USER If all goes to plan, we should be open on Friday! -Becky",resolved,0.7999999999999999,2.5 hours
unknown,twitter_dm_reply,2025-07-30T11:11:31.165350,Hi! Thanks for reaching out. We're here to help resolve this quickly. Could you share more details about what you're experiencing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: @USER Woohoo! I'm gonna be first in line. :grinning_face_with_smiling_eyes:,resolved,0.7999999999999999,2.6 hours
unknown,twitter_dm_reply,2025-07-30T10:57:11.777409,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: Hey @USER! Any word on when your 532 W. Broadway location in Vancouver will open? Can't wait any more!!,resolved,0.7,2.8 hours
unknown,twitter_dm_reply,2025-07-30T11:07:31.799126,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Support_agent: @USER Yeah, buddy! Send us a pic, for sure. -Becky",resolved,0.7999999999999999,2.5 hours
unknown,twitter_dm_reply,2025-07-30T10:57:06.330430,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: @USER Hey! Did things go to plan? Just checking if your W. Broadway location in Vancouver is open today...,resolved,0.7,2.8 hours
unknown,twitter_dm_reply,2025-07-30T11:07:41.007128,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Support_agent: @USER From what I see, we're good to go. -Tay",resolved,0.7999999999999999,2.4 hours
unknown,twitter_dm_reply,2025-07-30T11:07:48.359475,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER Oh noooo! Why not this year? -Becky,resolved,0.7999999999999999,2.4 hours
unknown,twitter_dm_reply,2025-07-30T10:11:29.733643,We sincerely apologize. We understand your concern and are here to help. What specific issue can we address for you? We're committed to making this right.,"Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Quick response time to address negative sentiment and prevent escalation. Customer frustration detected - prioritizing empathetic, immediate response. Decision based on conversation analysis of 1 messages over 0 minutes.","Customer: @USER No costume, Becky. No one wanted to be Shrek with me. Tis a sad, sad Tuesday:frowning_face:",pending_escalation,0.9999999999999999,2.8 hours
unknown,twitter_dm_reply,2025-07-30T10:56:22.467117,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: I think this is the first time since its birth that I haven’t gone to @USER on Halloween for my annual boorito :disappointed_face:,resolved,0.7,3.0 hours
unknown,twitter_dm_reply,2025-07-30T11:07:15.465853,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Support_agent: @USER Sad, indeed. I still think you should come in! -Becky",resolved,0.7999999999999999,2.5 hours
unknown,twitter_dm_reply,2025-07-30T11:07:00.835485,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER That shouldn't be happening. Please tell us more here: -Becky,resolved,0.7999999999999999,2.6 hours
unknown,twitter_dm_reply,2025-07-30T10:58:06.958914,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: When you go to @USER dressed as a soccer player and don't get 3$ burritos,resolved,0.7999999999999999,2.6 hours
unknown,twitter_dm_reply,2025-07-30T11:08:14.161437,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER :flushed_face: -Becky,resolved,0.7999999999999999,2.3 hours
unknown,twitter_dm_reply,2025-07-30T11:07:20.927517,Hi! Thanks for reaching out. We're here to help resolve this quickly. Could you share more details about what you're experiencing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: @USER Pray for me Becky,resolved,0.7999999999999999,2.3 hours
unknown,twitter_dm_reply,2025-07-30T10:58:47.336732,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: It's Halloween and my total at @USER was $6.66.....,resolved,0.7999999999999999,2.5 hours
unknown,twitter_dm_reply,2025-07-30T11:08:14.235911,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER :folded_hands: -Becky,resolved,0.7999999999999999,2.3 hours
unknown,twitter_dm_reply,2025-07-30T11:07:17.474162,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER See I think that means your family loves you. -Becky,resolved,0.7999999999999999,2.5 hours
unknown,twitter_dm_reply,2025-07-30T10:30:19.158225,"We understand your concern. We sincerely apologize for the frustration. Your experience matters to us, and we're taking immediate action to resolve this.","Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Quick response time to address negative sentiment and prevent escalation. Customer frustration detected - prioritizing empathetic, immediate response. Decision based on conversation analysis of 1 messages over 0 minutes.",Customer: I think my family hates me! They made me get @USER on Halloween!,pending_escalation,0.7999999999999999,2.6 hours
unknown,twitter_dm_reply,2025-07-30T11:08:03.320153,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER That sounds so epic. -Becky,resolved,0.7999999999999999,2.4 hours
unknown,twitter_dm_reply,2025-07-30T10:59:33.258253,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: @USER it was becky it was.,resolved,0.7999999999999999,2.3 hours
unknown,twitter_dm_reply,2025-07-30T10:48:48.932287,"We understand your concern. We sincerely apologize for the frustration. Your experience matters to us, and we're taking immediate action to resolve this.","Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Customer frustration detected - prioritizing empathetic, immediate response. Decision based on conversation analysis of 1 messages over 0 minutes.",Customer: i just walked into @USER wearing my mermaid man costume to get a $3 burrito &amp; I’ve never felt more alive,pending_customer_reply,0.7,2.9 hours
unknown,twitter_dm_reply,2025-07-30T11:08:27.211586,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER Agreed. -Becky,resolved,0.7999999999999999,2.3 hours
unknown,twitter_dm_reply,2025-07-30T10:49:31.259189,"We understand your concern. We sincerely apologize for the frustration. Your experience matters to us, and we're taking immediate action to resolve this.","Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Customer frustration detected - prioritizing empathetic, immediate response. Decision based on conversation analysis of 1 messages over 0 minutes.",Customer: If you don't pull out that old costume and get a $3 burrito from @USER you are crazy.,pending_customer_reply,0.7999999999999999,2.7 hours
unknown,twitter_dm_reply,2025-07-30T11:07:12.157162,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Support_agent: @USER Nicely done! Your makeup is on point, my friend. -Becky",resolved,0.7999999999999999,2.5 hours
unknown,twitter_dm_reply,2025-07-30T10:58:42.093112,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: Looking to get a @USER burrito for $3 :burrito::skull:,resolved,0.7999999999999999,2.5 hours
unknown,twitter_dm_reply,2025-07-30T11:07:03.047630,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Support_agent: @USER Thanks for the shout out, and thanks for stopping by! -Becky",resolved,0.7999999999999999,2.6 hours
unknown,twitter_dm_reply,2025-07-30T11:08:59.335713,Hi! Thanks for reaching out. We're here to help resolve this quickly. Could you share more details about what you're experiencing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.33) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: A burrito bowl from @USER for just $3...heck yes!! From now till close go in w/ your Halloween costume and get the deal.,pending_customer_reply,0.5,2.4 hours
unknown,twitter_dm_reply,2025-07-30T11:06:35.620445,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER That's definitely unBOOlievable. Please tell us more so we can help: -Becky,resolved,0.7999999999999999,2.7 hours
unknown,twitter_dm_reply,2025-07-30T11:09:41.123472,Hi! Thanks for reaching out. We're here to help resolve this quickly. Could you share more details about what you're experiencing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Customer: @USER Thanks, Becky! We were able to go back to Chipotle at 4pm and got our BOOritos.",resolved,0.7999999999999999,2.7 hours
unknown,twitter_dm_reply,2025-07-30T10:29:56.593677,"We understand your concern. We sincerely apologize for the frustration. Your experience matters to us, and we're taking immediate action to resolve this.","Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Quick response time to address negative sentiment and prevent escalation. Customer frustration detected - prioritizing empathetic, immediate response. Decision based on conversation analysis of 1 messages over 0 minutes.",Customer: @USER Just got ghosted by Chipotle :( Went in at 3pm and was told we had to wait another hour for ! UnBOOlievable.,pending_customer_reply,0.7,2.9 hours
unknown,twitter_dm_reply,2025-07-30T11:07:45.304070,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER We appreciate you coming back! -Becky,resolved,0.7999999999999999,2.4 hours
unknown,twitter_dm_reply,2025-07-30T11:06:55.869138,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Support_agent: @USER As long as it fits comfortably inside your meal, it's $3. -Becky",resolved,0.7999999999999999,2.6 hours
unknown,twitter_dm_reply,2025-07-30T10:58:29.468832,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Customer: @USER is extra meat, guac, and queso included in the boorito?",resolved,0.7999999999999999,2.5 hours
unknown,twitter_dm_reply,2025-07-30T11:07:49.039513,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER Does this bill say Final Bill? ^ACM,resolved,0.7999999999999999,2.4 hours
unknown,twitter_dm_reply,2025-07-30T10:50:25.653965,"We understand your concern. We sincerely apologize for the frustration. Your experience matters to us, and we're taking immediate action to resolve this.","Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Customer frustration detected - prioritizing empathetic, immediate response. Decision based on conversation analysis of 1 messages over 0 minutes.",Customer: @USER no! it just says amount due $27.04,pending_customer_reply,0.7999999999999999,2.4 hours
